Iteration,Epoch,val_loss,val_acc,loss,acc
11,4,0.33278291702270507,0.8593749904632568,0.2744742849138048,0.8809722222222223
11,5,0.3336972665786743,0.8531250071525573,0.2662798767619663,0.8846527777777777
11,6,0.34235440373420717,0.8518750047683716,0.25812258813116284,0.8873611111111112
11,7,0.39857606053352357,0.8531250095367432,0.2580401673581865,0.8877777777777778
11,8,0.371136462688446,0.8543749976158143,0.2568460194269816,0.8854166666666666
11,9,0.328621461391449,0.8593749904632568,0.2503740045759413,0.8918055555555555
11,10,0.33697366356849673,0.8574999952316285,0.24525993095503912,0.8904166666666666
11,11,0.33333296537399293,0.8562499904632568,0.2437622899479336,0.8931944444444444
11,12,0.3681937575340271,0.8499999904632568,0.23943917367193435,0.89375
11,13,0.32622283458709717,0.8587500047683716,0.23627660791079202,0.895625
11,14,0.3188497507572174,0.8643749952316284,0.23494594150119358,0.8963888888888889
11,15,0.3323262906074524,0.8624999976158142,0.2332384008831448,0.8988194444444444
11,16,0.30665958523750303,0.8593749952316284,0.22973582214779323,0.9026388888888889
11,17,0.31565551161766053,0.8543750023841858,0.22172946876949734,0.9038888888888889
11,18,0.3336153566837311,0.8581249952316284,0.22121179276042513,0.9027083333333333
11,19,0.3727078914642334,0.8512499952316284,0.22472874058617487,0.9015277777777778
11,20,0.3334433567523956,0.854375,0.22680733521779378,0.901875
11,21,0.31336211442947387,0.8674999976158142,0.2235490706231859,0.9032638888888889
11,22,0.35514253497123716,0.8518749904632569,0.21679639233483208,0.9061805555555555
11,23,0.3429674935340881,0.8543749904632568,0.21641628728972542,0.9044444444444445
11,24,0.43853846430778504,0.8243749904632568,0.23931228187349107,0.8952777777777777
11,25,0.5849476003646851,0.8125,0.24674790170457628,0.8909722222222223
11,26,0.48352923154830935,0.8212499904632569,0.240549562242296,0.8940277777777778
11,27,0.4262807524204254,0.8456249952316284,0.2296195411682129,0.8961805555555555
0,0,0.33708564639091493,0.8550000047683716,0.3040666535165575,0.8679166666666667
0,1,0.31977227807044983,0.8593749928474427,0.2959380927350786,0.8745833333333334
0,2,0.34635324001312257,0.8574999928474426,0.2811463276545207,0.8781944444444445
0,3,0.42397018551826476,0.8243749952316284,0.28230774495336747,0.8779861111111111
0,4,0.4234373676776886,0.8181250047683716,0.2866965103149414,0.8770138888888889
0,5,0.32477591633796693,0.8506249976158142,0.27861545191870796,0.8809722222222223
0,6,0.34378167867660525,0.8556250095367431,0.2695725146929423,0.8838888888888888
0,7,0.3403295087814331,0.8506249952316284,0.26313376294242014,0.8860416666666666
0,8,0.31592851161956786,0.8575000023841858,0.2583358016279009,0.8851388888888889
0,9,0.3749455726146698,0.83375,0.25878822750515407,0.8881944444444444
0,10,0.3367377424240112,0.8493749928474427,0.25164328946007625,0.8903472222222222
0,11,0.364527987241745,845,0.25261053058836197,0.8888194444444445
0,12,0.3567535221576691,0.8537499904632568,0.24992431428697373,0.8942361111111111
0,13,0.3806964516639709,0.8612500095367431,0.2472834599018097,0.8919444444444444
0,14,0.4026878416538239,0.8575000047683716,0.2435272471110026,0.893125
0,15,0.3273757088184357,0.8587500047683716,0.23562474528948466,0.8972222222222223
0,16,0.3377159512042999,0.8593749904632568,0.23302973124716017,0.8988194444444444
0,17,0.36753390431404115,0.8506250047683716,0.2318624273935954,0.8964583333333334
0,18,0.34372466802597046,0.8593750047683716,0.2286595963107215,0.9002083333333334
0,19,0.32156914234161377,0.8625000071525574,0.22878005133734808,0.899375
0,20,0.3645411431789398,0.85125,0.2279923321141137,0.8989583333333333
0,21,0.3291053593158722,0.8581249952316284,0.22094254864586724,0.9056944444444445
0,22,0.3828487133979797,0.8525000047683716,0.23602501021491157,0.8968055555555555
0,23,0.35385197043418887,0.8524999904632569,0.22304929117361705,0.9065277777777778
0,24,0.34135176658630373,0.8574999904632569,0.22156369474199084,0.9038888888888889
0,25,0.33206494092941286,0.8587499976158142,0.21711239788267347,0.9059722222222222
0,26,0.32817907571792604,0.8625000095367432,0.21945182906256783,0.9047222222222222
0,27,0.3470711767673492,0.8562499976158142,0.2143509128358629,0.9097916666666667
0,28,0.37950042366981507,0.8418750023841858,0.21529344505733913,0.9077777777777778
0,29,0.33234018802642823,0.8631249904632569,0.20952416181564332,0.9102083333333333
1,0,0.31130502462387083,0.8706249976158142,0.3139660996860928,0.8656944444444444
1,1,0.3189727509021759,0.87,0.3068393646346198,0.86625
1,2,0.3019537854194641,0.8743750047683716,0.2954845115873549,0.8726388888888889
1,3,0.30022316575050356,0.8668749928474426,0.2928263725174798,0.8708333333333333
1,4,0.2967478513717651,0.8731249904632569,0.2873376186688741,0.873125
1,5,0.31020099401474,0.8737500047683716,0.2843596377637651,0.8759027777777778
1,6,0.287142915725708,0.8731250047683716,0.27367051548428006,0.8808333333333334
1,7,0.3104549527168274,0.8712500047683716,0.2728160888618893,0.8807638888888889
1,8,0.3008923101425171,0.8743750071525573,0.269779736995697,0.8825694444444444
1,9,0.3066338121891022,0.8687499928474426,0.2716265394952562,0.8808333333333334
1,10,0.3209266757965088,0.8568750047683715,0.274761970837911,0.8797916666666666
1,11,0.36181260585784913,0.8462499904632569,0.26525622844696045,0.8830555555555556
1,12,0.33045913696289064,0.8574999976158142,0.25730292214287653,0.8872222222222222
1,13,0.29873983502388,0.87375,0.25331068303849963,0.8914583333333334
1,14,0.2989656341075897,0.8725,0.24998470213678148,0.8929166666666667
1,15,0.29592822551727294,0.8681250095367432,0.24796167996194626,0.8921527777777778
1,16,0.34114797949790954,0.8637500071525573,0.241231842968199,0.8957638888888889
1,17,0.39319535613059997,0.8306249952316285,0.24293188863330417,0.8920138888888889
1,18,0.3367509233951569,0.855625,0.24034303347269695,0.8928472222222222
1,19,0.3099323856830597,0.8756250023841858,0.23747594012154474,0.8946527777777777
1,20,0.3233722496032715,0.8725000071525574,0.23255041599273682,0.8986805555555556
1,21,0.32570844650268554,0.8618749928474426,0.2302435278892517,0.9004861111111111
1,22,0.31340725779533385,0.8724999952316285,0.23044553756713868,0.9004861111111111
1,23,0.3151169991493225,0.8737500071525574,0.22516965521706475,0.9029166666666667
1,24,0.31666792154312134,0.8675000095367431,0.22573994517326354,0.9004861111111111
1,25,0.3121524477005005,0.865625,0.22368986990716722,0.9024305555555555
1,26,0.2955588948726654,0.8762499976158142,0.223600584798389,0.9022222222222223
1,27,0.2873026633262634,0.8793750071525573,0.2186622228887346,0.9059027777777777
1,28,0.3115002477169037,0.8700000095367432,0.21655165765020581,0.9055555555555556
1,29,0.3146412682533264,0.8675000071525574,0.21616633229785495,0.9075
2,0,0.2810287046432495,0.8737500023841858,0.29827087985144723,0.870625
2,1,0.3018374061584473,0.8737499976158142,0.29356687784194946,0.8736805555555556
2,2,0.28735586881637576,0.874375,0.28241035328971015,0.8789583333333333
2,3,0.2853685712814331,0.871875,0.27917705641852486,0.8742361111111111
2,4,0.48062450289726255,0.8187500023841858,0.2717463990052541,0.8827083333333333
2,5,0.31726414918899537,0.8693749952316284,0.2653660813967387,0.8840972222222222
2,6,0.3087006497383118,0.8731249904632569,0.25670189844237434,0.8897916666666666
2,7,0.2895486032962799,0.8706250047683716,0.2625395835770501,0.8866666666666667
2,8,0.2981980526447296,0.8712499976158142,0.25118999454710217,0.8920138888888889
2,9,0.34821670055389403,0.8699999976158143,0.25398736900753444,0.8902083333333334
2,10,0.3009791624546051,0.8725000095367431,0.25250082307391697,0.8898611111111111
2,11,0.29208033680915835,0.8687499928474426,0.24786120812098186,0.8902777777777777
2,12,0.3189871072769165,0.8687500071525573,0.24709128088421292,0.8945833333333333
2,13,0.31854392647743224,0.866875,0.24108885970380572,0.8951388888888889
2,14,0.32841124773025515,0.8674999952316285,0.23942382017771402,0.8961111111111111
2,15,0.31674307584762573,0.8681250095367432,0.23726496749454073,0.8965972222222223
2,16,0.44282334327697753,0.8362500071525574,0.24390937129656473,895
2,17,0.31492736339569094,0.8681249904632569,0.23713171482086182,0.8978472222222222
2,18,0.284314444065094,0.8706249904632568,0.23108152310053506,0.9004166666666666
2,19,0.4199025797843933,0.853125,0.23367639117770725,0.9014583333333334
2,20,0.3857109808921814,0.8674999952316285,0.23458602613872953,0.8982638888888889
2,21,0.28888670802116395,0.8787499952316284,0.23169307159052954,0.8986805555555556
2,22,0.2850643050670624,0.8731250023841858,0.22973222427897982,0.8997916666666667
2,23,0.2870758056640625,0.876875,0.21919372505611845,0.9060416666666666
2,24,0.3497899556159973,0.8618750047683715,0.22558411916097004,0.9014583333333334
2,25,0.2854370152950287,0.8693750095367432,0.2214109871122572,0.9044444444444445
2,26,0.30690587639808653,0.8649999904632568,0.2186264807648129,0.9074305555555555
2,27,0.2802558946609497,0.8718750023841858,0.2139232407675849,0.9075694444444444
2,28,0.28440911054611206,0.8712499904632568,0.21125790490044488,0.9115972222222222
2,29,0.3090283763408661,0.8675,0.21414368324809605,0.9083333333333333
3,0,0.3025259256362915,0.8649999904632568,0.30216514852311877,0.874375
3,1,0.2981318509578705,0.8712499904632568,0.29702688230408564,0.8734027777777778
3,2,0.29346723794937135,0.8693750095367432,0.285919449461831,0.8773611111111111
3,3,0.3063726234436035,0.8687500071525573,0.28719815995958115,0.8738888888888889
3,4,0.30437865495681765,0.8706250071525574,0.27779720425605775,0.8815972222222223
3,5,0.3136159372329712,0.8612499904632568,0.2695219628016154,0.8850694444444445
3,6,0.41949710488319397,0.8437500047683716,0.2660738871494929,0.8871527777777778
3,7,0.3279075837135315,0.8574999904632569,0.26505252679189045,0.8872222222222222
3,8,0.3707588803768158,0.8575000071525574,0.25904283629523384,0.8890972222222222
3,9,0.3176082015037537,0.8612500023841858,0.25865819414456687,0.8915972222222223
3,10,0.306576110124588,0.8643750095367432,0.2462794091966417,0.8949305555555556
3,11,0.3268209409713745,0.8587499976158142,0.24553036067220899,0.8946527777777777
3,12,0.30319809436798095,0.8687499928474426,0.24632474581400554,0.8955555555555555
3,13,0.30013765215873717,0.8718750071525574,0.24317547612720067,0.8952777777777777
3,14,0.31323282718658446,0.8718750095367431,0.24251754058731928,0.8959722222222222
3,15,0.30023484349250795,0.8712500095367431,0.23387936804029677,0.8992361111111111
3,16,0.317558753490448,0.8693749928474426,0.22912699381510418,0.9007638888888889
3,17,0.29717612504959107,0.86625,0.22748819549878438,0.9038194444444444
3,18,0.3011031854152679,0.8743750023841858,0.2301354069179959,0.9006944444444445
3,19,0.31962075233459475,865,0.2268962283266915,0.9027083333333333
3,20,0.32001554608345034,0.8731250023841858,0.22955103794733683,0.9024305555555555
3,21,0.31721784591674806,0.8593749952316284,0.2216619696882036,0.9052083333333333
3,22,0.30028871655464173,0.8743749904632568,0.2223035650783115,0.90375
3,23,0.3096611976623535,0.8656250095367432,0.22045094165537094,0.906875
3,24,0.3362947082519531,0.8612499928474426,0.22003522131178113,0.9054166666666666
3,25,0.2993717432022095,0.8687499928474426,0.21442063702477349,0.9102083333333333
3,26,0.30586173295974733,0.8675000047683716,0.211940235959159,0.9074305555555555
3,27,0.3002337026596069,0.8737500023841858,0.21324391259087458,0.9105555555555556
3,28,0.31987178444862363,0.8631250071525574,0.21141113691859775,0.9090277777777778
3,29,0.32164852261543275,0.8687499952316284,0.20634666071997748,0.9125694444444444
4,0,0.27037993907928465,0.8899999976158142,0.30404130591286554,0.8734722222222222
4,1,0.27403470158576965,0.8937499976158142,0.2944397195180257,0.8736805555555556
4,2,0.29564678072929385,0.8806250047683716,0.29012847476535375,0.8753472222222223
4,3,0.3464407110214233,0.8625000095367432,0.2884638775719537,0.8753472222222223
4,4,0.33287492513656614,0.8649999904632568,0.28601811276541816,0.8752083333333334
4,5,0.30563104152679443,0.8774999928474426,0.2785019307666355,0.8805555555555555
4,6,0.29475672125816343,0.8793750095367432,0.2784121182229784,0.8786111111111111
4,7,0.28041970372200015,0.8881249928474426,0.2630276551511553,0.8875
4,8,0.27306451320648195,0.8849999928474426,0.26405381282170615,0.8846527777777777
4,9,0.3056077146530151,0.870625,0.2584819000297123,0.8863194444444444
4,10,0.30629400730133055,0.8737500023841858,0.25288270552953085,0.8909027777777778
4,11,0.29618727207183837,0.8799999928474427,0.24656292186843023,0.8923611111111112
4,12,0.285746728181839,0.8812500095367432,0.24772288163503012,0.8921527777777778
4,13,0.32883654117584227,0.8743749976158142,0.24735476387871635,0.8904166666666666
4,14,0.33030397653579713,0.8806249952316284,0.24294153690338136,0.8945833333333333
4,15,0.32366625070571897,0.8775000047683715,0.23756245891253153,0.8965972222222223
4,16,0.28224777698516845,0.8856249952316284,0.23729264206356473,0.8947916666666667
4,17,0.27253272652626037,0.8856249928474427,0.23399396551979912,0.8989583333333333
4,18,0.2918882989883423,0.874375,0.23081158750587039,0.8978472222222222
4,19,0.34148093342781066,0.8743750095367432,0.2320866354306539,0.8979861111111112
4,20,0.3030254852771759,0.8775000095367431,0.22763991594314575,0.9011805555555555
4,21,0.33174230575561525,0.8768749904632568,0.22394858201344808,0.9031944444444444
4,22,0.3203896129131317,0.8762499976158142,0.2199777152803209,0.9056944444444445
4,23,0.3326320314407349,0.8718750047683715,0.21930509593751696,0.9050694444444445
4,24,0.3740724551677704,0.8506249976158142,0.2155216564072503,0.9047222222222222
4,25,0.3138038897514343,0.8775000095367431,0.21902622487809922,0.9052083333333333
4,26,0.3200387394428253,0.8793750023841858,0.2122568260298835,0.9063888888888889
4,27,0.31474448919296266,0.8787500023841858,0.21573738561736214,0.9055555555555556
4,28,0.30654224038124084,0.8799999976158142,0.20673711776733397,0.9110416666666666
4,29,0.3109343874454498,0.8806250047683716,0.20940796004401313,0.9102777777777777
5,0,0.3348836016654968,0.8643750023841857,0.2964509903060065,0.8756944444444444
5,1,0.29751834392547605,0.8768749976158142,0.2895026989777883,0.8772916666666667
5,2,0.2923252964019775,0.880625,0.2743855548567242,0.8818055555555555
5,3,0.29235114336013795,0.8743750047683716,0.2724995295206706,0.8851388888888889
5,4,0.35239296317100527,0.8656249952316284,0.2673614658249749,0.8870138888888889
5,5,0.28506880879402163,0.8743749904632568,0.2675789139005873,0.8872222222222222
5,6,0.32217382311820986,0.8674999928474426,0.2553995150989956,0.8915972222222223
5,7,0.29960378766059875,0.8762500047683716,0.24976429224014282,0.8918055555555555
5,8,0.2884483551979065,0.8706249928474427,0.24306656201680502,0.896875
5,9,0.31872981309890747,0.8681249976158142,0.24817617019017538,0.8928472222222222
5,10,0.3174252462387085,0.8693749928474426,0.24038750569025674,0.8961111111111111
5,11,0.3095698010921478,0.8737499952316284,0.23654756903648377,0.8988194444444444
5,12,0.31549343585968015,0.8650000095367432,0.23624791966544256,0.8977777777777778
5,13,0.2977946329116821,0.8718750023841858,0.2372335770395067,0.898125
5,14,0.3060272991657257,0.8731250095367432,0.22852173275417753,905
5,15,0.32766165971755984,0.8662499904632568,0.23267479446199205,0.8995138888888888
5,16,0.32510369181633,0.8587499952316284,0.22975803825590346,0.9013194444444445
5,17,0.3609273719787598,0.8556249928474426,0.22165321826934814,0.9053472222222222
5,18,0.290835782289505,0.8793749952316284,0.22591301335228814,0.9041666666666667
5,19,0.2935628545284271,0.8743750047683716,0.2226930766635471,0.9061111111111111
5,20,0.3116548299789429,0.8681249928474426,0.2185648282368978,0.9054166666666666
5,21,0.3010707175731659,0.8637499952316284,0.21893769237730237,0.9038888888888889
5,22,0.3221744632720947,0.8606250023841858,0.21041567511028714,0.9090277777777778
5,23,0.49105021476745603,0.8131249952316284,0.21906887239880032,0.9067361111111111
5,24,0.29825080394744874,0.8599999904632568,0.2146801635954115,0.9070138888888889
5,25,0.2969898581504822,0.8687500071525573,0.20734549893273246,0.9129861111111112
5,26,0.31142998576164244,0.8681250023841858,0.20848536637094287,0.9105555555555556
5,27,0.29516756534576416,0.8631250023841858,0.20190860476758746,0.9120138888888889
5,28,0.30216830253601074,0.8662499904632568,0.20415649579630957,0.9138194444444444
5,29,0.2959805774688721,0.8675000095367431,0.20698233816358777,0.9109722222222222
6,0,0.2961158525943756,0.8718749904632568,0.3108057471116384,0.8714583333333333
6,1,0.5389763617515564,0.8256250023841858,0.30255248599582246,0.8721527777777778
6,2,0.37083340764045714,0.8712499952316284,0.3014289626810286,0.8704861111111111
6,3,0.3076380491256714,0.8762499904632568,0.28933583325809903,0.8752777777777778
6,4,0.2765211856365204,0.8818750047683716,0.28415750675731233,0.8756944444444444
6,5,0.29816643953323363,0.8737499976158142,0.2790062427520752,0.8774305555555556
6,6,0.28060284852981565,0.8793749976158142,0.2745895997683207,0.8799305555555555
6,7,0.2850173532962799,0.878125,0.2639672678046756,0.8840277777777777
6,8,0.2782381069660187,0.8774999928474426,0.263131136364407,0.8860416666666666
6,9,0.3056205427646637,0.8700000047683716,0.25790648725297716,0.8897222222222222
6,10,0.29186936259269713,0.8806250095367432,0.2560915191968282,0.8895138888888889
6,11,0.30330431580543515,0.8775000023841858,0.24878113402260674,0.8922916666666667
6,12,0.29605946779251097,0.874375,0.2463571686214871,0.8949305555555556
6,13,0.28712172985076906,0.8768750047683715,0.24264043013254802,0.8955555555555555
6,14,0.2933679223060608,0.8793749928474426,0.23958348327212864,0.8968055555555555
6,15,0.3565940809249878,0.8699999904632568,0.2414455897278256,895
6,16,0.3178067815303802,0.8743750095367432,0.24346973220507304,0.8946527777777777
6,17,0.3291561913490295,0.8624999952316285,0.23639048682318795,0.8983333333333333
6,18,0.3218399953842163,0.8681250095367432,0.23696794668833415,0.8983333333333333
6,19,0.2923150634765625,0.8774999952316285,0.23242102768686082,0.8990277777777778
6,20,0.29156729340553283,0.8749999952316284,0.2291060651673211,0.9033333333333333
6,21,0.2934210109710693,0.8731249928474426,0.22430849565400018,0.9055555555555556
6,22,0.45275914669036865,0.8318750095367432,0.22876420895258587,0.9038888888888889
6,23,0.28961350321769713,0.8749999952316284,0.21983119501007928,0.9077777777777778
6,24,0.30310177206993105,0.8743750071525573,0.21429725805918376,0.9084722222222222
6,25,0.30935203671455386,0.8712500047683716,0.21673560314708284,0.9086805555555556
6,26,0.30223935961723325,0.8693749952316284,0.21710599197281732,0.9080555555555555
6,27,0.36019601583480837,0.8606249976158142,0.21395229233635796,0.9105555555555556
6,28,0.2977424955368042,0.8706250095367432,0.21455367697609795,0.9088888888888889
6,29,0.324033682346344,0.8668749928474426,0.2155864910284678,0.9075
7,0,0.28607735395431516,0.8775000071525574,0.3174331217341953,0.8640972222222222
7,1,0.2749389833211899,0.89125,0.30302433331807455,0.8700694444444445
7,2,0.378056720495224,0.8562500047683715,0.29899164385265775,0.8709027777777778
7,3,0.2664976668357849,0.8893750071525574,0.2908525742424859,0.8744444444444445
7,4,0.2567491149902344,0.8900000095367432,0.2821626742680868,0.8769444444444444
7,5,0.29414278507232666,0.8731250095367432,0.2697817124260796,0.8834722222222222
7,6,0.25129328668117523,0.8874999976158142,0.27315815660688614,0.8815277777777778
7,7,0.2633879053592682,0.8831250047683716,0.2674852564599779,0.8836111111111111
7,8,0.24702509939670564,0.89,0.26215622266133626,0.8865972222222223
7,9,0.2598346185684204,0.8881250023841858,0.25489719722006055,0.8897916666666666
7,10,0.2535790133476257,0.8887500047683716,0.25480910619099933,0.88875
7,11,0.29495863437652586,0.8881250071525574,0.25319109559059144,0.8911805555555555
7,12,0.28667405486106873,0.8768750071525574,0.2561333900027805,0.8865277777777778
7,13,0.3096092176437378,0.8587500095367432,0.26555533356136746,0.8859722222222223
7,14,0.5957000136375428,0.8243749976158142,0.25499406801329716,0.8894444444444445
7,15,0.27764369249343873,0.8900000023841858,0.2519274225499895,0.8911805555555555
7,16,0.26924718618392945,0.8862499976158142,0.23887078046798707,0.8970138888888889
7,17,0.2893777084350586,0.8712499904632568,0.2398563363817003,0.8950694444444445
7,18,0.26979038178920745,0.8787499928474426,0.2374163728290134,0.898125
7,19,0.2551520359516144,0.8912499904632568,0.23297509299384223,0.8980555555555556
7,20,0.266937894821167,0.8831249976158142,0.22986997233496773,0.9009722222222222
7,21,0.2565393555164337,0.8912499904632568,0.2283975805176629,0.8995833333333333
7,22,0.2637014293670654,0.8868749904632568,0.2256366797288259,0.9010416666666666
7,23,0.24738607287406922,0.8943750071525574,0.22680874334441292,0.9015972222222223
7,24,0.2876550078392029,0.8787500071525574,0.22744166559643217,0.9006944444444445
7,25,0.24683833003044128,0.8956250023841857,0.22314342896143596,0.9042361111111111
7,26,0.2492695039510727,0.8956249952316284,0.22017868916193645,0.906875
7,27,0.2873066782951355,0.8906250071525573,0.21857182767656114,0.9063888888888889
7,28,0.31491208910942076,0.8856249952316284,0.2222895716296302,0.9045138888888888
7,29,0.28849524617195127,0.8943750071525574,0.2168745936287774,905
8,0,0.31656511783599856,0.8725000023841858,0.3216586067941454,0.8615972222222222
8,1,0.2818141961097717,0.8843749952316284,0.3102239829964108,0.8704861111111111
8,2,0.3043489909172058,0.8849999904632568,0.30202202320098875,0.8684722222222222
8,3,0.3126104426383972,0.8806249976158143,0.2990758090549045,0.8726388888888889
8,4,0.32114378333091737,0.8756249928474427,0.29126329607433743,0.8721527777777778
8,5,0.31539215564727785,0.8831250071525574,0.28881102932824027,0.8763888888888889
8,6,0.29065556287765504,0.8806250071525574,0.27909066650602554,0.8780555555555556
8,7,0.287876660823822,0.8806249952316284,0.273886689874861,0.8804861111111111
8,8,0.28722607731819155,0.88625,0.2630646073818207,0.8847222222222222
8,9,0.2976727497577667,0.8806249928474427,0.2633074058426751,0.8848611111111111
8,10,0.3156539011001587,0.8812500071525574,0.26344134092330934,0.88625
8,11,0.3099161124229431,0.8881250047683715,0.26043077521853975,0.8869444444444444
8,12,0.3082167112827301,0.8812500095367432,0.24990093416637846,0.8914583333333334
8,13,0.2959121584892273,0.87375,0.24883416308297052,0.8911805555555555
8,14,0.27821252942085267,0.8843749952316284,0.24645985841751097,0.8926388888888889
8,15,0.3397662913799286,0.8524999976158142,0.2421310700310601,0.8944444444444445
8,16,0.3383505439758301,0.8549999952316284,0.2424632445971171,0.8925
8,17,0.31363147258758545,0.8793750023841858,0.2430091122786204,0.8930555555555556
8,18,0.3362878048419952,0.8481249952316284,0.2348232160674201,0.8966666666666666
8,19,0.35302892088890075,0.8543750071525573,0.24051229781574673,0.89375
8,20,0.3201660680770874,0.8687499928474426,0.2299197080400255,0.8994444444444445
8,21,0.3102459216117859,0.8687500047683716,0.2276855750878652,0.9015972222222223
8,22,0.4215096700191498,0.830625,0.2274654698371887,0.8988888888888888
8,23,0.4516426515579224,0.8374999904632568,0.23169599917199876,0.8978472222222222
8,24,0.3155267560482025,0.8756249904632568,0.22446950329674614,0.9001388888888889
8,25,0.30846464514732364,0.8681249976158142,0.22050426847404903,0.9036805555555556
8,26,0.31681481838226316,0.8643749928474427,0.21941222535239327,0.9052777777777777
8,27,0.2955686008930206,0.8756250071525574,0.21531870444615683,0.9056944444444445
8,28,0.2970873212814331,0.8737500095367432,0.21426207058959537,0.9075694444444444
8,29,0.2959825837612152,0.874375,0.20683296971850926,0.9120833333333334
9,0,0.2875131070613861,0.8812500023841858,0.302734573814604,0.8689583333333334
9,1,0.35540874004364015,0.8487500047683716,0.30140692287021215,0.8715277777777778
9,2,0.29842901706695557,0.8743750047683716,0.2878889649444156,0.875625
9,3,0.29978442907333375,0.8668749976158142,0.28218271414438884,0.8779166666666667
9,4,0.2921836507320404,0.8712500023841858,0.2819334418243832,0.8782638888888888
9,5,0.3161208295822144,0.8543749904632568,0.27474782784779866,0.8791666666666667
9,6,0.3263161551952362,0.8556249928474426,0.27079036129845513,0.8842361111111111
9,7,0.3148273515701294,0.8649999904632568,0.2645897098382314,0.8880555555555556
9,8,0.30323124647140504,0.8681249928474426,0.25894791020287405,0.8892361111111111
9,9,0.3011337423324585,0.8643749904632568,0.25824925555123224,0.8886111111111111
9,10,0.29412084579467773,0.8706250023841858,0.2542380090554555,0.8890277777777778
9,11,0.2921563005447388,0.8668749904632569,0.25035458034939234,0.8939583333333333
9,12,0.32406714916229246,0.8643750047683716,0.2542241586579217,0.8899305555555556
9,13,0.30211491107940674,0.8650000071525574,0.24680352807044983,0.8954861111111111
9,14,0.2910235643386841,0.8668749928474426,0.2393656513426039,0.8965277777777778
9,15,0.273988436460495,0.88125,0.23689129498269823,0.8970138888888889
9,16,0.2653760898113251,0.884375,0.23669572763972813,0.8971527777777778
9,17,0.32108736157417295,0.8631250023841858,0.23062069296836854,0.9023611111111111
9,18,0.29688644766807554,0.8681249976158142,0.23033726453781128,0.8989583333333333
9,19,0.27917822122573854,0.8787499928474426,0.22442536738183763,0.9024305555555555
9,20,0.29231064081192015,0.8718749928474426,0.22527469290627375,0.9045138888888888
9,21,0.3036313283443451,0.8724999928474426,0.2245836835437351,0.9038888888888889
9,22,0.2908110427856445,0.8681249928474426,0.2236880021625095,0.9026388888888889
9,23,0.31801814913749693,0.8593749952316284,0.22195818371242948,0.9015972222222223
9,24,0.29416909694671634,0.8718749952316284,0.22094078169928658,0.9046527777777778
9,25,0.30450626492500305,0.8674999976158142,0.21779541658030616,0.9072916666666667
9,26,0.3034199583530426,0.8681249904632569,0.20913911514812045,0.91125
9,27,0.30324511051177977,0.8749999976158143,0.21281538758012983,0.9053472222222222
9,28,0.29990378618240354,0.8743749928474426,0.21254295878940158,0.9075694444444444
9,29,0.31312180161476133,0.8693750095367432,0.2114944080511729,0.9076388888888889
10,0,0.27165965795516966,0.8862500095367432,0.3146191302935282,0.8643055555555555
10,1,0.26939535975456236,0.8862500047683716,0.3037228474352095,0.869375
10,2,0.27553237915039064,0.886875,0.2899740469455719,0.8735416666666667
10,3,0.38009687900543215,0.8418750023841858,0.2817850524849362,0.8746527777777777
10,4,0.27398384928703307,0.8906249928474427,0.2900578350490994,0.8725694444444444
10,5,0.3091782438755035,0.8768749928474426,0.2790632387002309,0.8791666666666667
10,6,0.29682798027992247,0.8800000047683716,0.2816601085662842,0.8771527777777778
10,7,0.2909373891353607,0.8781250071525574,0.2753395077255037,0.8782638888888888
10,8,0.2883684527873993,0.8724999952316285,0.2653779416614109,0.8844444444444445
10,9,0.2734342455863953,0.8837499952316284,0.2581678761376275,0.8878472222222222
10,10,0.308714656829834,0.8737499976158142,0.26175390667385523,0.8856944444444445
10,11,0.2780120396614075,0.8806249928474427,0.25564844051996866,0.8885416666666667
10,12,0.2688315784931183,0.8824999904632569,0.2528088528580136,0.8899305555555556
10,13,0.26906583905220033,0.8862500095367432,0.24570202694998847,0.8922916666666667
10,14,0.2628217935562134,0.8843749952316284,0.24405459695392184,0.8939583333333333
10,15,0.277152773141861,0.8850000071525573,0.24052033265431721,0.8936805555555556
10,16,0.2703990435600281,0.8818750047683716,0.23836308081944785,0.8970138888888889
10,17,0.27515066385269166,0.8831250023841858,0.2381244150797526,0.8955555555555555
10,18,0.2700440919399261,0.88625,0.23521937025917902,0.8972222222222223
10,19,0.27514150500297546,0.8887499952316285,0.23901573472552828,0.8948611111111111
10,20,0.2789076280593872,0.8806250095367432,0.24159361812803481,895
10,21,0.27264758944511414,0.8856250047683716,0.23581846290164524,0.8970833333333333
10,22,0.2734901189804077,0.8824999976158142,0.2310541190041436,0.8972222222222223
10,23,0.2732883501052856,0.8831250095367431,0.2272292669614156,0.9004861111111111
10,24,0.27035779237747193,0.8868750023841858,0.22704762710465326,0.9011111111111111
10,25,0.2638312578201294,0.89125,0.22531863517231412,0.9016666666666666
10,26,0.2676082932949066,0.8849999976158142,0.224752090771993,0.9011805555555555
10,27,0.2802905404567719,0.8756249904632568,0.21736553443802728,0.905625
10,28,0.26988070487976074,0.884375,0.21596300774150423,0.9084027777777778
10,29,0.26671879410743715,0.8987499952316285,0.21440780109829372,0.9067361111111111
11,0,0.35392706155776976,0.8793749928474426,0.30937074171172246,0.8700694444444445
11,1,0.34233821034431455,0.8756249904632568,0.29816932731204565,0.873125
11,2,0.33563741445541384,0.8768750095367431,0.2896149073706733,0.8769444444444444
